,vol_num,url,cover_url
109,Detective Comics Vol 1 1043,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1043,https://static.wikia.nocookie.net/marvel_dc/images/3/3f/Detective_Comics_Vol_1_1043.jpg
110,Detective Comics Vol 1 1044,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1044,https://static.wikia.nocookie.net/marvel_dc/images/a/a2/Detective_Comics_Vol_1_1044.jpg
111,Detective Comics Vol 1 1045,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1045,https://static.wikia.nocookie.net/marvel_dc/images/e/e1/Detective_Comics_Vol_1_1045.jpg
112,Detective Comics Vol 1 1046,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1046,https://static.wikia.nocookie.net/marvel_dc/images/a/af/Detective_Comics_Vol_1_1046.jpg
113,Detective Comics Vol 1 1047,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1047,https://static.wikia.nocookie.net/marvel_dc/images/d/d2/Detective_Comics_Vol_1_1047.jpg
114,Detective Comics Vol 1 1048,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1048,https://static.wikia.nocookie.net/marvel_dc/images/6/67/Detective_Comics_Vol_1_1048.jpg
115,Detective Comics Vol 1 1049,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1049,https://static.wikia.nocookie.net/marvel_dc/images/4/42/Detective_Comics_Vol_1_1049.jpg
116,Detective Comics Vol 1 1050,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1050,https://static.wikia.nocookie.net/marvel_dc/images/1/16/Detective_Comics_Vol_1_1050.jpg
117,Detective Comics Vol 1 1051,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1051,https://static.wikia.nocookie.net/marvel_dc/images/e/e7/Detective_Comics_Vol_1_1051.jpg
118,Detective Comics Vol 1 1052,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1052,https://static.wikia.nocookie.net/marvel_dc/images/7/73/Detective_Comics_Vol_1_1052.jpg
119,Detective Comics Vol 1 1053,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1053,https://static.wikia.nocookie.net/marvel_dc/images/a/ae/Detective_Comics_Vol_1_1053.jpg
120,Detective Comics Vol 1 1054,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1054,https://static.wikia.nocookie.net/marvel_dc/images/7/71/Detective_Comics_Vol_1_1054.jpg
121,Detective Comics Vol 1 1055,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1055,https://static.wikia.nocookie.net/marvel_dc/images/4/42/Detective_Comics_Vol_1_1055.jpg
122,Detective Comics Vol 1 1056,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1056,https://static.wikia.nocookie.net/marvel_dc/images/2/2e/Detective_Comics_Vol_1_1056.jpg
123,Detective Comics Vol 1 1057,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1057,https://static.wikia.nocookie.net/marvel_dc/images/3/33/Detective_Comics_Vol_1_1057.jpg
124,Detective Comics Vol 1 1058,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1058,https://static.wikia.nocookie.net/marvel_dc/images/c/c6/Detective_Comics_Vol_1_1058.jpg
125,Detective Comics Vol 1 1059,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1059,https://static.wikia.nocookie.net/marvel_dc/images/8/83/Detective_Comics_Vol_1_1059.jpg
126,Detective Comics Vol 1 1060,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1060,https://static.wikia.nocookie.net/marvel_dc/images/a/a8/Detective_Comics_Vol_1_1060.jpg
127,Detective Comics Vol 1 1061,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1061,https://static.wikia.nocookie.net/marvel_dc/images/b/b1/Detective_Comics_Vol_1_1061.jpg
128,Detective Comics Vol 1 1062,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1062,https://static.wikia.nocookie.net/marvel_dc/images/6/65/Detective_Comics_Vol_1_1062.jpg
129,Detective Comics Vol 1 1063,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1063,https://static.wikia.nocookie.net/marvel_dc/images/d/d1/Detective_Comics_Vol_1_1063.jpg
130,Detective Comics Vol 1 1064,https://dc.fandom.com/wiki/Detective_Comics_Vol_1_1064,https://static.wikia.nocookie.net/marvel_dc/images/7/72/Detective_Comics_Vol_1_1064.jpg
